"year","party","candidate_name","poll_date","weeks_left","days_left","before_convention","avg_support"
2000,"democrat","Al Gore",2000-08-11,13,88,TRUE,39.834193
2000,"democrat","Al Gore",2000-08-12,12,87,TRUE,39.332113
2000,"democrat","Al Gore",2000-08-14,12,85,TRUE,39.053319
2000,"democrat","Al Gore",2000-08-15,12,84,TRUE,38.862538
2000,"democrat","Al Gore",2000-08-16,12,83,TRUE,38.432303
2000,"democrat","Al Gore",2000-08-17,12,82,FALSE,40.762496
2000,"democrat","Al Gore",2000-08-18,12,81,FALSE,43.19089
2000,"democrat","Al Gore",2000-08-19,11,80,FALSE,43.942333
2000,"democrat","Al Gore",2000-08-20,11,79,FALSE,44.2640233333333
2000,"democrat","Al Gore",2000-08-24,11,75,FALSE,45.375087
2000,"democrat","Al Gore",2000-08-25,11,74,FALSE,45.408615
2000,"democrat","Al Gore",2000-08-27,10,72,FALSE,45.261775
2000,"democrat","Al Gore",2000-08-28,10,71,FALSE,45.1898485
2000,"democrat","Al Gore",2000-08-31,10,68,FALSE,46.0936051666667
2000,"democrat","Al Gore",2000-09-06,9,62,FALSE,45.944621
2000,"democrat","Al Gore",2000-09-07,9,61,FALSE,45.763561
2000,"democrat","Al Gore",2000-09-08,9,60,FALSE,45.817739
2000,"democrat","Al Gore",2000-09-09,8,59,FALSE,45.813714
2000,"democrat","Al Gore",2000-09-10,8,58,FALSE,45.576428
2000,"democrat","Al Gore",2000-09-11,8,57,FALSE,45.492024
2000,"democrat","Al Gore",2000-09-12,8,56,FALSE,45.275045
2000,"democrat","Al Gore",2000-09-13,8,55,FALSE,45.153944
2000,"democrat","Al Gore",2000-09-14,8,54,FALSE,45.040542
2000,"democrat","Al Gore",2000-09-15,8,53,FALSE,44.878742
2000,"democrat","Al Gore",2000-09-16,7,52,FALSE,44.862324
2000,"democrat","Al Gore",2000-09-17,7,51,FALSE,44.856121
2000,"democrat","Al Gore",2000-09-18,7,50,FALSE,44.83587
2000,"democrat","Al Gore",2000-09-19,7,49,FALSE,44.435493
2000,"democrat","Al Gore",2000-09-20,7,48,FALSE,44.506441
2000,"democrat","Al Gore",2000-09-21,7,47,FALSE,44.540536
2000,"democrat","Al Gore",2000-09-22,7,46,FALSE,44.528767
2000,"democrat","Al Gore",2000-09-23,6,45,FALSE,44.235293
2000,"democrat","Al Gore",2000-09-24,6,44,FALSE,44.169416
2000,"democrat","Al Gore",2000-09-25,6,43,FALSE,43.707416
2000,"democrat","Al Gore",2000-09-26,6,42,FALSE,43.645922
2000,"democrat","Al Gore",2000-09-27,6,41,FALSE,43.510558
2000,"democrat","Al Gore",2000-09-28,6,40,FALSE,43.514715
2000,"democrat","Al Gore",2000-09-29,6,39,FALSE,43.501588
2000,"democrat","Al Gore",2000-09-30,5,38,FALSE,43.863311
2000,"democrat","Al Gore",2000-10-01,5,37,FALSE,44.281259
2000,"democrat","Al Gore",2000-10-02,5,36,FALSE,44.332395
2000,"democrat","Al Gore",2000-10-03,5,35,FALSE,44.442983
2000,"democrat","Al Gore",2000-10-04,5,34,FALSE,44.830135
2000,"democrat","Al Gore",2000-10-05,5,33,FALSE,44.913084
2000,"democrat","Al Gore",2000-10-06,5,32,FALSE,44.055395
2000,"democrat","Al Gore",2000-10-07,4,31,FALSE,43.564051
2000,"democrat","Al Gore",2000-10-08,4,30,FALSE,43.103337
2000,"democrat","Al Gore",2000-10-09,4,29,FALSE,43.167313
2000,"democrat","Al Gore",2000-10-10,4,28,FALSE,43.239139
2000,"democrat","Al Gore",2000-10-11,4,27,FALSE,43.06901
2000,"democrat","Al Gore",2000-10-12,4,26,FALSE,42.849818
2000,"democrat","Al Gore",2000-10-13,4,25,FALSE,42.734866
2000,"democrat","Al Gore",2000-10-14,3,24,FALSE,42.47093
2000,"democrat","Al Gore",2000-10-15,3,23,FALSE,42.502133
2000,"democrat","Al Gore",2000-10-16,3,22,FALSE,42.602021
2000,"democrat","Al Gore",2000-10-17,3,21,FALSE,42.657228
2000,"democrat","Al Gore",2000-10-18,3,20,FALSE,42.211984
2000,"democrat","Al Gore",2000-10-19,3,19,FALSE,42.7622165
2000,"democrat","Al Gore",2000-10-21,2,17,FALSE,42.647424
2000,"democrat","Al Gore",2000-10-22,2,16,FALSE,42.597101
2000,"democrat","Al Gore",2000-10-23,2,15,FALSE,42.756733
2000,"democrat","Al Gore",2000-10-24,2,14,FALSE,42.85544
2000,"democrat","Al Gore",2000-10-25,2,13,FALSE,42.874883
2000,"democrat","Al Gore",2000-10-26,2,12,FALSE,42.764783
2000,"democrat","Al Gore",2000-10-27,2,11,FALSE,42.714982
2000,"democrat","Al Gore",2000-10-28,1,10,FALSE,42.580821
2000,"democrat","Al Gore",2000-10-29,1,9,FALSE,42.619625
2000,"democrat","Al Gore",2000-10-30,1,8,FALSE,42.627367
2000,"democrat","Al Gore",2000-10-31,1,7,FALSE,42.725262
2000,"democrat","Al Gore",2000-11-01,1,6,FALSE,42.743869
2000,"democrat","Al Gore",2000-11-02,1,5,FALSE,42.734543
2000,"democrat","Al Gore",2000-11-03,1,4,FALSE,43.024576
2000,"democrat","Al Gore",2000-11-04,0,3,FALSE,43.078329
2000,"democrat","Al Gore",2000-11-05,0,2,FALSE,43.165373
2000,"democrat","Al Gore",2000-11-06,0,1,FALSE,43.323453
2000,"republican","George W. Bush",2000-02-27,36,254,TRUE,50.3730443333333
2000,"republican","George W. Bush",2000-03-05,35,247,TRUE,50.2713916666667
2000,"republican","George W. Bush",2000-03-08,35,244,TRUE,47.986589
2000,"republican","George W. Bush",2000-03-09,35,243,TRUE,47.950329
2000,"republican","George W. Bush",2000-03-10,35,242,TRUE,47.4713235
2000,"republican","George W. Bush",2000-03-12,34,240,TRUE,47.22968
2000,"republican","George W. Bush",2000-03-13,34,239,TRUE,47.2752256666667
2000,"republican","George W. Bush",2000-03-16,34,236,TRUE,46.8180513333333
2000,"republican","George W. Bush",2000-03-19,33,233,TRUE,46.062167
2000,"republican","George W. Bush",2000-03-21,33,231,TRUE,46.557907
2000,"republican","George W. Bush",2000-03-23,33,229,TRUE,46.24462625
2000,"republican","George W. Bush",2000-03-24,33,228,TRUE,46.1932536666667
2000,"republican","George W. Bush",2000-04-02,31,219,TRUE,45.692507
2000,"republican","George W. Bush",2000-04-04,31,217,TRUE,45.676859
2000,"republican","George W. Bush",2000-04-05,31,216,TRUE,46.006526
2000,"republican","George W. Bush",2000-04-06,31,215,TRUE,45.845684
2000,"republican","George W. Bush",2000-04-07,31,214,TRUE,45.982295
2000,"republican","George W. Bush",2000-04-09,30,212,TRUE,46.0142352
2000,"republican","George W. Bush",2000-04-14,30,207,TRUE,45.7350436666667
2000,"republican","George W. Bush",2000-04-17,29,204,TRUE,46.196683
2000,"republican","George W. Bush",2000-04-18,29,203,TRUE,45.6563771111111
2000,"republican","George W. Bush",2000-04-27,28,194,TRUE,44.104784
2000,"republican","George W. Bush",2000-04-30,27,191,TRUE,44.170235
2000,"republican","George W. Bush",2000-05-01,27,190,TRUE,44.3310446666667
2000,"republican","George W. Bush",2000-05-07,26,184,TRUE,45.2646793333333
2000,"republican","George W. Bush",2000-05-10,26,181,TRUE,45.204433
2000,"republican","George W. Bush",2000-05-11,26,180,TRUE,44.969285
2000,"republican","George W. Bush",2000-05-13,25,178,TRUE,45.374846
2000,"republican","George W. Bush",2000-05-16,25,175,TRUE,45.872097125
2000,"republican","George W. Bush",2000-05-24,24,167,TRUE,45.727334
2000,"republican","George W. Bush",2000-05-25,24,166,TRUE,45.704211625
2000,"republican","George W. Bush",2000-06-02,23,158,TRUE,45.7698876666667
2000,"republican","George W. Bush",2000-06-05,22,155,TRUE,45.80929
2000,"republican","George W. Bush",2000-06-07,22,153,TRUE,45.67484
2000,"republican","George W. Bush",2000-06-08,22,152,TRUE,45.129249
2000,"republican","George W. Bush",2000-06-11,21,149,TRUE,45.568133
2000,"republican","George W. Bush",2000-06-13,21,147,TRUE,47.3067798
2000,"republican","George W. Bush",2000-06-18,20,142,TRUE,47.4029255
2000,"republican","George W. Bush",2000-06-20,20,140,TRUE,46.670275
2000,"republican","George W. Bush",2000-06-23,20,137,TRUE,46.2935335
2000,"republican","George W. Bush",2000-06-25,19,135,TRUE,46.9908715
2000,"republican","George W. Bush",2000-06-29,19,131,TRUE,46.7406725
2000,"republican","George W. Bush",2000-07-09,17,121,TRUE,46.995054
2000,"republican","George W. Bush",2000-07-10,17,120,TRUE,45.8744813333333
2000,"republican","George W. Bush",2000-07-13,17,117,TRUE,46.3041486666667
2000,"republican","George W. Bush",2000-07-16,16,114,TRUE,45.497731
2000,"republican","George W. Bush",2000-07-17,16,113,TRUE,45.506907
2000,"republican","George W. Bush",2000-07-23,15,107,TRUE,45.414209
2000,"republican","George W. Bush",2000-07-24,15,106,TRUE,45.81965
2000,"republican","George W. Bush",2000-07-26,15,104,TRUE,46.1010256875
2000,"republican","George W. Bush",2000-08-11,13,88,FALSE,47.561933
2000,"republican","George W. Bush",2000-08-12,12,87,FALSE,48.549065
2000,"republican","George W. Bush",2000-08-14,12,85,FALSE,48.036107
2000,"republican","George W. Bush",2000-08-15,12,84,FALSE,48.964898
2000,"republican","George W. Bush",2000-08-16,12,83,FALSE,48.4586
2000,"republican","George W. Bush",2000-08-17,12,82,FALSE,47.474195
2000,"republican","George W. Bush",2000-08-18,12,81,FALSE,45.811845
2000,"republican","George W. Bush",2000-08-19,11,80,FALSE,45.157149
2000,"republican","George W. Bush",2000-08-20,11,79,FALSE,44.7634143333333
2000,"republican","George W. Bush",2000-08-24,11,75,FALSE,43.628955
2000,"republican","George W. Bush",2000-08-25,11,74,FALSE,43.584234
2000,"republican","George W. Bush",2000-08-27,10,72,FALSE,43.486503
2000,"republican","George W. Bush",2000-08-28,10,71,FALSE,43.4489726666667
2000,"republican","George W. Bush",2000-08-31,10,68,FALSE,42.5270423333333
2000,"republican","George W. Bush",2000-09-06,9,62,FALSE,42.97369
2000,"republican","George W. Bush",2000-09-07,9,61,FALSE,43.201745
2000,"republican","George W. Bush",2000-09-08,9,60,FALSE,43.124112
2000,"republican","George W. Bush",2000-09-09,8,59,FALSE,43.15213
2000,"republican","George W. Bush",2000-09-10,8,58,FALSE,42.734915
2000,"republican","George W. Bush",2000-09-11,8,57,FALSE,42.544926
2000,"republican","George W. Bush",2000-09-12,8,56,FALSE,42.440846
2000,"republican","George W. Bush",2000-09-13,8,55,FALSE,42.394568
2000,"republican","George W. Bush",2000-09-14,8,54,FALSE,42.368068
2000,"republican","George W. Bush",2000-09-15,8,53,FALSE,42.433453
2000,"republican","George W. Bush",2000-09-16,7,52,FALSE,42.553216
2000,"republican","George W. Bush",2000-09-17,7,51,FALSE,42.638147
2000,"republican","George W. Bush",2000-09-18,7,50,FALSE,42.57429
2000,"republican","George W. Bush",2000-09-19,7,49,FALSE,42.481088
2000,"republican","George W. Bush",2000-09-20,7,48,FALSE,42.589321
2000,"republican","George W. Bush",2000-09-21,7,47,FALSE,42.575113
2000,"republican","George W. Bush",2000-09-22,7,46,FALSE,42.584492
2000,"republican","George W. Bush",2000-09-23,6,45,FALSE,42.942154
2000,"republican","George W. Bush",2000-09-24,6,44,FALSE,43.090638
2000,"republican","George W. Bush",2000-09-25,6,43,FALSE,43.314373
2000,"republican","George W. Bush",2000-09-26,6,42,FALSE,43.323657
2000,"republican","George W. Bush",2000-09-27,6,41,FALSE,43.427273
2000,"republican","George W. Bush",2000-09-28,6,40,FALSE,43.502134
2000,"republican","George W. Bush",2000-09-29,6,39,FALSE,43.560184
2000,"republican","George W. Bush",2000-09-30,5,38,FALSE,43.591291
2000,"republican","George W. Bush",2000-10-01,5,37,FALSE,43.728919
2000,"republican","George W. Bush",2000-10-02,5,36,FALSE,43.643327
2000,"republican","George W. Bush",2000-10-03,5,35,FALSE,43.879254
2000,"republican","George W. Bush",2000-10-04,5,34,FALSE,43.795031
2000,"republican","George W. Bush",2000-10-05,5,33,FALSE,43.806142
2000,"republican","George W. Bush",2000-10-06,5,32,FALSE,44.30692
2000,"republican","George W. Bush",2000-10-07,4,31,FALSE,44.67393
2000,"republican","George W. Bush",2000-10-08,4,30,FALSE,44.773439
2000,"republican","George W. Bush",2000-10-09,4,29,FALSE,44.982888
2000,"republican","George W. Bush",2000-10-10,4,28,FALSE,44.716444
2000,"republican","George W. Bush",2000-10-11,4,27,FALSE,44.978244
2000,"republican","George W. Bush",2000-10-12,4,26,FALSE,45.139826
2000,"republican","George W. Bush",2000-10-13,4,25,FALSE,45.237711
2000,"republican","George W. Bush",2000-10-14,3,24,FALSE,45.479222
2000,"republican","George W. Bush",2000-10-15,3,23,FALSE,45.675066
2000,"republican","George W. Bush",2000-10-16,3,22,FALSE,45.571281
2000,"republican","George W. Bush",2000-10-17,3,21,FALSE,45.346703
2000,"republican","George W. Bush",2000-10-18,3,20,FALSE,45.646013
2000,"republican","George W. Bush",2000-10-19,3,19,FALSE,45.537863
2000,"republican","George W. Bush",2000-10-20,3,18,FALSE,45.773843
2000,"republican","George W. Bush",2000-10-21,2,17,FALSE,45.885193
2000,"republican","George W. Bush",2000-10-22,2,16,FALSE,45.561909
2000,"republican","George W. Bush",2000-10-23,2,15,FALSE,45.506721
2000,"republican","George W. Bush",2000-10-24,2,14,FALSE,45.611515
2000,"republican","George W. Bush",2000-10-25,2,13,FALSE,45.671372
2000,"republican","George W. Bush",2000-10-26,2,12,FALSE,46.076183
2000,"republican","George W. Bush",2000-10-28,1,10,FALSE,46.200335
2000,"republican","George W. Bush",2000-10-29,1,9,FALSE,46.091101
2000,"republican","George W. Bush",2000-10-30,1,8,FALSE,46.06199
2000,"republican","George W. Bush",2000-10-31,1,7,FALSE,46.150699
2000,"republican","George W. Bush",2000-11-01,1,6,FALSE,46.18883
2000,"republican","George W. Bush",2000-11-02,1,5,FALSE,46.411124
2000,"republican","George W. Bush",2000-11-03,1,4,FALSE,46.576805
2000,"republican","George W. Bush",2000-11-04,0,3,FALSE,46.714702
2000,"republican","George W. Bush",2000-11-05,0,2,FALSE,46.799144
2000,"republican","George W. Bush",2000-11-06,0,1,FALSE,46.945554
2004,"democrat","John Kerry",2004-02-20,37,256,TRUE,48.886219
2004,"democrat","John Kerry",2004-02-27,36,249,TRUE,49.0017645
2004,"democrat","John Kerry",2004-02-29,35,247,TRUE,48.820321
2004,"democrat","John Kerry",2004-03-01,35,246,TRUE,48.413003
2004,"democrat","John Kerry",2004-03-03,35,244,TRUE,46.702723
2004,"democrat","John Kerry",2004-03-04,35,243,TRUE,47.565287
2004,"democrat","John Kerry",2004-03-07,34,240,TRUE,47.45744
2004,"democrat","John Kerry",2004-03-08,34,239,TRUE,47.2701296666667
2004,"democrat","John Kerry",2004-03-11,34,236,TRUE,46.612314
2004,"democrat","John Kerry",2004-03-14,33,233,TRUE,45.1463846
2004,"democrat","John Kerry",2004-03-19,33,228,TRUE,44.510273
2004,"democrat","John Kerry",2004-03-21,32,226,TRUE,44.831978
2004,"democrat","John Kerry",2004-03-24,32,223,TRUE,44.1940865
2004,"democrat","John Kerry",2004-03-26,32,221,TRUE,44.191197
2004,"democrat","John Kerry",2004-03-28,31,219,TRUE,44.0967855
2004,"democrat","John Kerry",2004-03-30,31,217,TRUE,44.623677
2004,"democrat","John Kerry",2004-03-31,31,216,TRUE,44.110879
2004,"democrat","John Kerry",2004-04-01,31,215,TRUE,44.74771
2004,"democrat","John Kerry",2004-04-03,30,213,TRUE,45.071847
2004,"democrat","John Kerry",2004-04-04,30,212,TRUE,45.0411266666667
2004,"democrat","John Kerry",2004-04-07,30,209,TRUE,44.9032
2004,"democrat","John Kerry",2004-04-08,30,208,TRUE,44.829296
2004,"democrat","John Kerry",2004-04-09,30,207,TRUE,45.2780372
2004,"democrat","John Kerry",2004-04-14,29,202,TRUE,45.277105
2004,"democrat","John Kerry",2004-04-17,28,199,TRUE,45.257046
2004,"democrat","John Kerry",2004-04-18,28,198,TRUE,44.6227265
2004,"democrat","John Kerry",2004-04-22,28,194,TRUE,44.16749825
2004,"democrat","John Kerry",2004-04-23,28,193,TRUE,44.165302
2004,"democrat","John Kerry",2004-04-27,27,189,TRUE,43.79933675
2004,"democrat","John Kerry",2004-05-01,26,185,TRUE,43.8783285
2004,"democrat","John Kerry",2004-05-03,26,183,TRUE,43.865798
2004,"democrat","John Kerry",2004-05-04,26,182,TRUE,44.205996
2004,"democrat","John Kerry",2004-05-05,26,181,TRUE,44.190327
2004,"democrat","John Kerry",2004-05-06,26,180,TRUE,44.195211
2004,"democrat","John Kerry",2004-05-09,25,177,TRUE,44.58705525
2004,"democrat","John Kerry",2004-05-13,25,173,TRUE,45.442682
2004,"democrat","John Kerry",2004-05-14,25,172,TRUE,45.47342575
2004,"democrat","John Kerry",2004-05-18,24,168,TRUE,45.557653
2004,"democrat","John Kerry",2004-05-19,24,167,TRUE,45.5880953333333
2004,"democrat","John Kerry",2004-05-22,23,164,TRUE,45.88789
2004,"democrat","John Kerry",2004-05-23,23,163,TRUE,46.525706
2004,"democrat","John Kerry",2004-06-03,22,152,TRUE,47.341998
2004,"democrat","John Kerry",2004-06-04,22,151,TRUE,47.387987
2004,"democrat","John Kerry",2004-06-05,21,150,TRUE,46.870676
2004,"democrat","John Kerry",2004-06-06,21,149,TRUE,46.859536
2004,"democrat","John Kerry",2004-06-08,21,147,TRUE,47.357371
2004,"democrat","John Kerry",2004-06-09,21,146,TRUE,47.591068
2004,"democrat","John Kerry",2004-06-13,20,142,TRUE,47.3221435
2004,"democrat","John Kerry",2004-06-15,20,140,TRUE,46.6327575
2004,"democrat","John Kerry",2004-06-17,20,138,TRUE,46.8866905
2004,"democrat","John Kerry",2004-06-19,19,136,TRUE,46.725682
2004,"democrat","John Kerry",2004-06-20,19,135,TRUE,47.4415433333333
2004,"democrat","John Kerry",2004-06-23,19,132,TRUE,47.40101125
2004,"democrat","John Kerry",2004-06-27,18,128,TRUE,46.946555
2004,"democrat","John Kerry",2004-06-28,18,127,TRUE,47.2283532
2004,"democrat","John Kerry",2004-07-03,17,122,TRUE,47.162086
2004,"democrat","John Kerry",2004-07-06,17,119,TRUE,47.933156
2004,"democrat","John Kerry",2004-07-07,17,118,TRUE,47.625941
2004,"democrat","John Kerry",2004-07-09,17,116,TRUE,48.412921
2004,"democrat","John Kerry",2004-07-11,16,114,TRUE,48.0609705
2004,"democrat","John Kerry",2004-07-13,16,112,TRUE,48.3420125
2004,"democrat","John Kerry",2004-07-15,16,110,TRUE,48.0123284
2004,"democrat","John Kerry",2004-07-17,15,108,TRUE,47.895641
2004,"democrat","John Kerry",2004-07-21,15,104,TRUE,47.5646663333333
2004,"democrat","John Kerry",2004-07-24,14,101,TRUE,47.694476
2004,"democrat","John Kerry",2004-07-25,14,100,TRUE,47.4195355
2004,"democrat","John Kerry",2004-07-29,14,96,FALSE,46.520131
2004,"democrat","John Kerry",2004-07-30,14,95,FALSE,48.051096
2004,"democrat","John Kerry",2004-07-31,13,94,FALSE,47.351931
2004,"democrat","John Kerry",2004-08-01,13,93,FALSE,47.428079
2004,"democrat","John Kerry",2004-08-02,13,92,FALSE,47.386963
2004,"democrat","John Kerry",2004-08-04,13,90,FALSE,47.824137
2004,"democrat","John Kerry",2004-08-05,13,89,FALSE,48.456733
2004,"democrat","John Kerry",2004-08-08,12,86,FALSE,48.5784495
2004,"democrat","John Kerry",2004-08-10,12,84,FALSE,48.491528
2004,"democrat","John Kerry",2004-08-11,12,83,FALSE,48.294305
2004,"democrat","John Kerry",2004-08-14,11,80,FALSE,48.3950625
2004,"democrat","John Kerry",2004-08-15,11,79,FALSE,48.385239
2004,"democrat","John Kerry",2004-08-17,11,77,FALSE,48.51971
2004,"democrat","John Kerry",2004-08-18,11,76,FALSE,48.4042816
2004,"democrat","John Kerry",2004-08-23,10,71,FALSE,48.064765
2004,"democrat","John Kerry",2004-08-24,10,70,FALSE,47.851834
2004,"democrat","John Kerry",2004-08-25,10,69,FALSE,47.4243315
2004,"democrat","John Kerry",2004-08-26,10,68,FALSE,47.38274
2004,"democrat","John Kerry",2004-08-29,9,65,FALSE,47.3685606666667
2004,"democrat","John Kerry",2004-09-01,9,62,FALSE,46.435518
2004,"democrat","John Kerry",2004-09-02,9,61,FALSE,44.811726
2004,"democrat","John Kerry",2004-09-03,9,60,FALSE,44.338241
2004,"democrat","John Kerry",2004-09-05,8,58,FALSE,44.1412756666667
2004,"democrat","John Kerry",2004-09-08,8,55,FALSE,44.072162
2004,"democrat","John Kerry",2004-09-09,8,54,FALSE,44.147738
2004,"democrat","John Kerry",2004-09-10,8,53,FALSE,43.6079245
2004,"democrat","John Kerry",2004-09-12,7,51,FALSE,43.937772
2004,"democrat","John Kerry",2004-09-13,7,50,FALSE,44.156569
2004,"democrat","John Kerry",2004-09-14,7,49,FALSE,44.31848
2004,"democrat","John Kerry",2004-09-15,7,48,FALSE,44.036039
2004,"democrat","John Kerry",2004-09-16,7,47,FALSE,44.0652295
2004,"democrat","John Kerry",2004-09-18,6,45,FALSE,44.004743
2004,"democrat","John Kerry",2004-09-19,6,44,FALSE,44.171427
2004,"democrat","John Kerry",2004-09-21,6,42,FALSE,44.188097
2004,"democrat","John Kerry",2004-09-22,6,41,FALSE,44.183019
2004,"democrat","John Kerry",2004-09-23,6,40,FALSE,44.266698
2004,"democrat","John Kerry",2004-09-26,5,37,FALSE,44.140184
2004,"democrat","John Kerry",2004-09-28,5,35,FALSE,44.1260345
2004,"democrat","John Kerry",2004-09-30,5,33,FALSE,44.1368945
2004,"democrat","John Kerry",2004-10-02,4,31,FALSE,44.93491
2004,"democrat","John Kerry",2004-10-03,4,30,FALSE,45.100087
2004,"democrat","John Kerry",2004-10-04,4,29,FALSE,45.195757
2004,"democrat","John Kerry",2004-10-05,4,28,FALSE,45.456721
2004,"democrat","John Kerry",2004-10-06,4,27,FALSE,45.927426
2004,"democrat","John Kerry",2004-10-07,4,26,FALSE,45.927269
2004,"democrat","John Kerry",2004-10-08,4,25,FALSE,45.992476
2004,"democrat","John Kerry",2004-10-09,3,24,FALSE,46.150149
2004,"democrat","John Kerry",2004-10-10,3,23,FALSE,46.355543
2004,"democrat","John Kerry",2004-10-11,3,22,FALSE,46.196642
2004,"democrat","John Kerry",2004-10-12,3,21,FALSE,46.144972
2004,"democrat","John Kerry",2004-10-13,3,20,FALSE,46.156449
2004,"democrat","John Kerry",2004-10-14,3,19,FALSE,45.95109
2004,"democrat","John Kerry",2004-10-15,3,18,FALSE,45.8700965
2004,"democrat","John Kerry",2004-10-17,2,16,FALSE,45.762796
