poll_startdate,poll_enddate,approve,disapprove,unsure_NA,president,year
2015-04-07T00:00:00Z,2015-04-09T00:00:00Z,47,49,4,Barack Obama,2015
2015-04-07T00:00:00Z,2015-04-09T00:00:00Z,47,49,4,Barack Obama,2015
2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,48,48,4,Barack Obama,2015
2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,48,48,4,Barack Obama,2015
2015-04-04T00:00:00Z,2015-04-07T00:00:00Z,46,49,5,Barack Obama,2015
2015-04-04T00:00:00Z,2015-04-07T00:00:00Z,46,49,5,Barack Obama,2015
2015-04-03T00:00:00Z,2015-04-06T00:00:00Z,49,46,5,Barack Obama,2015
2015-04-03T00:00:00Z,2015-04-06T00:00:00Z,49,46,5,Barack Obama,2015
2015-04-02T00:00:00Z,2015-04-04T00:00:00Z,47,47,6,Barack Obama,2015
2015-04-02T00:00:00Z,2015-04-04T00:00:00Z,47,47,6,Barack Obama,2015
2015-04-01T00:00:00Z,2015-04-03T00:00:00Z,50,46,4,Barack Obama,2015
2015-04-01T00:00:00Z,2015-04-03T00:00:00Z,50,46,4,Barack Obama,2015
2015-03-31T00:00:00Z,2015-04-02T00:00:00Z,48,48,4,Barack Obama,2015
2015-03-31T00:00:00Z,2015-04-02T00:00:00Z,48,48,4,Barack Obama,2015
2015-03-30T00:00:00Z,2015-04-01T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-30T00:00:00Z,2015-04-01T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-29T00:00:00Z,2015-03-31T00:00:00Z,45,49,6,Barack Obama,2015
2015-03-29T00:00:00Z,2015-03-31T00:00:00Z,45,49,6,Barack Obama,2015
2015-03-28T00:00:00Z,2015-03-30T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-28T00:00:00Z,2015-03-30T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-27T00:00:00Z,2015-03-29T00:00:00Z,49,46,5,Barack Obama,2015
2015-03-27T00:00:00Z,2015-03-29T00:00:00Z,49,46,5,Barack Obama,2015
2015-03-26T00:00:00Z,2015-03-28T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-26T00:00:00Z,2015-03-28T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-25T00:00:00Z,2015-03-27T00:00:00Z,47,49,4,Barack Obama,2015
2015-03-25T00:00:00Z,2015-03-27T00:00:00Z,47,49,4,Barack Obama,2015
2015-03-24T00:00:00Z,2015-03-26T00:00:00Z,45,51,4,Barack Obama,2015
2015-03-24T00:00:00Z,2015-03-26T00:00:00Z,45,51,4,Barack Obama,2015
2015-03-23T00:00:00Z,2015-03-25T00:00:00Z,44,52,4,Barack Obama,2015
2015-03-23T00:00:00Z,2015-03-25T00:00:00Z,44,52,4,Barack Obama,2015
2015-03-22T00:00:00Z,2015-03-24T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-22T00:00:00Z,2015-03-24T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-21T00:00:00Z,2015-03-23T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-21T00:00:00Z,2015-03-23T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-20T00:00:00Z,2015-03-22T00:00:00Z,44,51,5,Barack Obama,2015
2015-03-20T00:00:00Z,2015-03-22T00:00:00Z,44,51,5,Barack Obama,2015
2015-03-19T00:00:00Z,2015-03-21T00:00:00Z,43,52,5,Barack Obama,2015
2015-03-19T00:00:00Z,2015-03-21T00:00:00Z,43,52,5,Barack Obama,2015
2015-03-18T00:00:00Z,2015-03-20T00:00:00Z,44,51,5,Barack Obama,2015
2015-03-18T00:00:00Z,2015-03-20T00:00:00Z,44,51,5,Barack Obama,2015
2015-03-17T00:00:00Z,2015-03-19T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-17T00:00:00Z,2015-03-19T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-16T00:00:00Z,2015-03-18T00:00:00Z,46,48,6,Barack Obama,2015
2015-03-16T00:00:00Z,2015-03-18T00:00:00Z,46,48,6,Barack Obama,2015
2015-03-15T00:00:00Z,2015-03-17T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-15T00:00:00Z,2015-03-17T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-14T00:00:00Z,2015-03-16T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-14T00:00:00Z,2015-03-16T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-13T00:00:00Z,2015-03-15T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-13T00:00:00Z,2015-03-15T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-12T00:00:00Z,2015-03-14T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-12T00:00:00Z,2015-03-14T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-11T00:00:00Z,2015-03-13T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-11T00:00:00Z,2015-03-13T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-10T00:00:00Z,2015-03-12T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-10T00:00:00Z,2015-03-12T00:00:00Z,47,48,5,Barack Obama,2015
2015-03-09T00:00:00Z,2015-03-11T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-09T00:00:00Z,2015-03-11T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-08T00:00:00Z,2015-03-10T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-08T00:00:00Z,2015-03-10T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-07T00:00:00Z,2015-03-09T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-07T00:00:00Z,2015-03-09T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-06T00:00:00Z,2015-03-08T00:00:00Z,47,49,4,Barack Obama,2015
2015-03-06T00:00:00Z,2015-03-08T00:00:00Z,47,49,4,Barack Obama,2015
2015-03-05T00:00:00Z,2015-03-07T00:00:00Z,47,49,4,Barack Obama,2015
2015-03-05T00:00:00Z,2015-03-07T00:00:00Z,47,49,4,Barack Obama,2015
2015-03-04T00:00:00Z,2015-03-06T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-04T00:00:00Z,2015-03-06T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-03T00:00:00Z,2015-03-05T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-03T00:00:00Z,2015-03-05T00:00:00Z,45,50,5,Barack Obama,2015
2015-03-02T00:00:00Z,2015-03-04T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-02T00:00:00Z,2015-03-04T00:00:00Z,46,49,5,Barack Obama,2015
2015-03-01T00:00:00Z,2015-03-03T00:00:00Z,48,47,5,Barack Obama,2015
2015-03-01T00:00:00Z,2015-03-03T00:00:00Z,48,47,5,Barack Obama,2015
2015-02-28T00:00:00Z,2015-03-02T00:00:00Z,49,47,4,Barack Obama,2015
2015-02-28T00:00:00Z,2015-03-02T00:00:00Z,49,47,4,Barack Obama,2015
2015-02-27T00:00:00Z,2015-03-01T00:00:00Z,47,48,5,Barack Obama,2015
2015-02-27T00:00:00Z,2015-03-01T00:00:00Z,47,48,5,Barack Obama,2015
2015-02-26T00:00:00Z,2015-02-28T00:00:00Z,44,51,5,Barack Obama,2015
2015-02-26T00:00:00Z,2015-02-28T00:00:00Z,44,51,5,Barack Obama,2015
2015-02-25T00:00:00Z,2015-02-27T00:00:00Z,42,53,5,Barack Obama,2015
2015-02-25T00:00:00Z,2015-02-27T00:00:00Z,42,53,5,Barack Obama,2015
2015-02-24T00:00:00Z,2015-02-26T00:00:00Z,43,51,6,Barack Obama,2015
2015-02-24T00:00:00Z,2015-02-26T00:00:00Z,43,51,6,Barack Obama,2015
2015-02-23T00:00:00Z,2015-02-25T00:00:00Z,43,52,5,Barack Obama,2015
2015-02-23T00:00:00Z,2015-02-25T00:00:00Z,43,52,5,Barack Obama,2015
2015-02-22T00:00:00Z,2015-02-24T00:00:00Z,45,51,4,Barack Obama,2015
2015-02-22T00:00:00Z,2015-02-24T00:00:00Z,45,51,4,Barack Obama,2015
2015-02-21T00:00:00Z,2015-02-23T00:00:00Z,45,51,4,Barack Obama,2015
2015-02-21T00:00:00Z,2015-02-23T00:00:00Z,45,51,4,Barack Obama,2015
2015-02-20T00:00:00Z,2015-02-22T00:00:00Z,46,48,6,Barack Obama,2015
2015-02-20T00:00:00Z,2015-02-22T00:00:00Z,46,48,6,Barack Obama,2015
2015-02-19T00:00:00Z,2015-02-21T00:00:00Z,45,50,5,Barack Obama,2015
2015-02-19T00:00:00Z,2015-02-21T00:00:00Z,45,50,5,Barack Obama,2015
2015-02-18T00:00:00Z,2015-02-20T00:00:00Z,45,50,5,Barack Obama,2015
2015-02-18T00:00:00Z,2015-02-20T00:00:00Z,45,50,5,Barack Obama,2015
2015-02-17T00:00:00Z,2015-02-19T00:00:00Z,44,51,5,Barack Obama,2015
2015-02-17T00:00:00Z,2015-02-19T00:00:00Z,44,51,5,Barack Obama,2015
2015-02-16T00:00:00Z,2015-02-18T00:00:00Z,47,49,4,Barack Obama,2015
2015-02-16T00:00:00Z,2015-02-18T00:00:00Z,47,49,4,Barack Obama,2015
2015-02-15T00:00:00Z,2015-02-17T00:00:00Z,48,48,4,Barack Obama,2015
2015-02-15T00:00:00Z,2015-02-17T00:00:00Z,48,48,4,Barack Obama,2015
2015-02-14T00:00:00Z,2015-02-16T00:00:00Z,50,47,3,Barack Obama,2015
2015-02-14T00:00:00Z,2015-02-16T00:00:00Z,50,47,3,Barack Obama,2015
2015-02-13T00:00:00Z,2015-02-15T00:00:00Z,49,48,3,Barack Obama,2015
2015-02-13T00:00:00Z,2015-02-15T00:00:00Z,49,48,3,Barack Obama,2015
2015-02-12T00:00:00Z,2015-02-14T00:00:00Z,48,48,4,Barack Obama,2015
2015-02-12T00:00:00Z,2015-02-14T00:00:00Z,48,48,4,Barack Obama,2015
2015-02-11T00:00:00Z,2015-02-13T00:00:00Z,47,49,4,Barack Obama,2015
2015-02-11T00:00:00Z,2015-02-13T00:00:00Z,47,49,4,Barack Obama,2015
2015-02-10T00:00:00Z,2015-02-12T00:00:00Z,47,49,4,Barack Obama,2015
2015-02-10T00:00:00Z,2015-02-12T00:00:00Z,47,49,4,Barack Obama,2015
2015-02-09T00:00:00Z,2015-02-11T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-09T00:00:00Z,2015-02-11T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-08T00:00:00Z,2015-02-10T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-08T00:00:00Z,2015-02-10T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-07T00:00:00Z,2015-02-09T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-07T00:00:00Z,2015-02-09T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-06T00:00:00Z,2015-02-08T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-06T00:00:00Z,2015-02-08T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-05T00:00:00Z,2015-02-07T00:00:00Z,45,50,5,Barack Obama,2015
2015-02-05T00:00:00Z,2015-02-07T00:00:00Z,45,50,5,Barack Obama,2015
2015-02-03T00:00:00Z,2015-02-06T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-03T00:00:00Z,2015-02-06T00:00:00Z,46,49,5,Barack Obama,2015
2015-02-02T00:00:00Z,2015-02-05T00:00:00Z,45,50,5,Barack Obama,2015
2015-02-02T00:00:00Z,2015-02-05T00:00:00Z,45,50,5,Barack Obama,2015
2015-01-31T00:00:00Z,2015-02-03T00:00:00Z,45,50,5,Barack Obama,2015
2015-01-31T00:00:00Z,2015-02-03T00:00:00Z,45,50,5,Barack Obama,2015
2015-01-30T00:00:00Z,2015-02-02T00:00:00Z,46,49,5,Barack Obama,2015
2015-01-30T00:00:00Z,2015-02-02T00:00:00Z,46,49,5,Barack Obama,2015
2015-01-29T00:00:00Z,2015-01-31T00:00:00Z,47,47,6,Barack Obama,2015
2015-01-29T00:00:00Z,2015-01-31T00:00:00Z,47,47,6,Barack Obama,2015
2015-01-28T00:00:00Z,2015-01-30T00:00:00Z,49,46,5,Barack Obama,2015
2015-01-28T00:00:00Z,2015-01-30T00:00:00Z,49,46,5,Barack Obama,2015
2015-01-27T00:00:00Z,2015-01-29T00:00:00Z,49,47,4,Barack Obama,2015
2015-01-27T00:00:00Z,2015-01-29T00:00:00Z,49,47,4,Barack Obama,2015
2015-01-26T00:00:00Z,2015-01-28T00:00:00Z,47,49,4,Barack Obama,2015
2015-01-26T00:00:00Z,2015-01-28T00:00:00Z,47,49,4,Barack Obama,2015
2015-01-25T00:00:00Z,2015-01-27T00:00:00Z,49,46,5,Barack Obama,2015
2015-01-25T00:00:00Z,2015-01-27T00:00:00Z,49,46,5,Barack Obama,2015
2015-01-24T00:00:00Z,2015-01-26T00:00:00Z,48,46,6,Barack Obama,2015
2015-01-24T00:00:00Z,2015-01-26T00:00:00Z,48,46,6,Barack Obama,2015
2015-01-23T00:00:00Z,2015-01-25T00:00:00Z,50,45,5,Barack Obama,2015
2015-01-23T00:00:00Z,2015-01-25T00:00:00Z,50,45,5,Barack Obama,2015
2015-01-22T00:00:00Z,2015-01-24T00:00:00Z,48,48,4,Barack Obama,2015
2015-01-22T00:00:00Z,2015-01-24T00:00:00Z,48,48,4,Barack Obama,2015
2015-01-20T00:00:00Z,2015-01-23T00:00:00Z,48,49,3,Barack Obama,2015
2015-01-20T00:00:00Z,2015-01-23T00:00:00Z,48,49,3,Barack Obama,2015
2015-01-19T00:00:00Z,2015-01-22T00:00:00Z,47,49,4,Barack Obama,2015
2015-01-19T00:00:00Z,2015-01-22T00:00:00Z,47,49,4,Barack Obama,2015
2015-01-18T00:00:00Z,2015-01-20T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-18T00:00:00Z,2015-01-20T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-17T00:00:00Z,2015-01-19T00:00:00Z,45,49,6,Barack Obama,2015
2015-01-17T00:00:00Z,2015-01-19T00:00:00Z,45,49,6,Barack Obama,2015
2015-01-16T00:00:00Z,2015-01-18T00:00:00Z,44,51,7,Barack Obama,2015
2015-01-16T00:00:00Z,2015-01-18T00:00:00Z,44,51,7,Barack Obama,2015
2015-01-15T00:00:00Z,2015-01-17T00:00:00Z,46,50,4,Barack Obama,2015
2015-01-15T00:00:00Z,2015-01-17T00:00:00Z,46,50,4,Barack Obama,2015
2015-01-14T00:00:00Z,2015-01-16T00:00:00Z,47,49,4,Barack Obama,2015
2015-01-14T00:00:00Z,2015-01-16T00:00:00Z,47,49,4,Barack Obama,2015
2015-01-13T00:00:00Z,2015-01-15T00:00:00Z,48,47,5,Barack Obama,2015
2015-01-13T00:00:00Z,2015-01-15T00:00:00Z,48,47,5,Barack Obama,2015
2015-01-12T00:00:00Z,2015-01-14T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-12T00:00:00Z,2015-01-14T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-11T00:00:00Z,2015-01-13T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-11T00:00:00Z,2015-01-13T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-10T00:00:00Z,2015-01-12T00:00:00Z,47,48,5,Barack Obama,2015
2015-01-10T00:00:00Z,2015-01-12T00:00:00Z,47,48,5,Barack Obama,2015
2015-01-09T00:00:00Z,2015-01-11T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-09T00:00:00Z,2015-01-11T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-08T00:00:00Z,2015-01-10T00:00:00Z,44,50,6,Barack Obama,2015
2015-01-08T00:00:00Z,2015-01-10T00:00:00Z,44,50,6,Barack Obama,2015
2015-01-07T00:00:00Z,2015-01-09T00:00:00Z,44,50,6,Barack Obama,2015
2015-01-07T00:00:00Z,2015-01-09T00:00:00Z,44,50,6,Barack Obama,2015
2015-01-06T00:00:00Z,2015-01-08T00:00:00Z,44,49,7,Barack Obama,2015
2015-01-06T00:00:00Z,2015-01-08T00:00:00Z,44,49,7,Barack Obama,2015
2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,46,47,7,Barack Obama,2015
2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,46,47,7,Barack Obama,2015
2015-01-04T00:00:00Z,2015-01-06T00:00:00Z,45,48,7,Barack Obama,2015
2015-01-04T00:00:00Z,2015-01-06T00:00:00Z,45,48,7,Barack Obama,2015
2015-01-03T00:00:00Z,2015-01-05T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-03T00:00:00Z,2015-01-05T00:00:00Z,46,48,6,Barack Obama,2015
2015-01-02T00:00:00Z,2015-01-04T00:00:00Z,44,49,7,Barack Obama,2015
2015-01-02T00:00:00Z,2015-01-04T00:00:00Z,44,49,7,Barack Obama,2015
2014-12-30T00:00:00Z,2015-01-03T00:00:00Z,46,48,6,Barack Obama,2014
2014-12-30T00:00:00Z,2015-01-03T00:00:00Z,46,48,6,Barack Obama,2014
2014-12-29T00:00:00Z,2015-01-02T00:00:00Z,48,47,5,Barack Obama,2014
2014-12-29T00:00:00Z,2015-01-02T00:00:00Z,48,47,5,Barack Obama,2014
2014-12-28T00:00:00Z,2014-12-30T00:00:00Z,47,48,5,Barack Obama,2014
2014-12-28T00:00:00Z,2014-12-30T00:00:00Z,47,48,5,Barack Obama,2014
2014-12-27T00:00:00Z,2014-12-29T00:00:00Z,48,48,4,Barack Obama,2014
2014-12-27T00:00:00Z,2014-12-29T00:00:00Z,48,48,4,Barack Obama,2014
2014-12-26T00:00:00Z,2014-12-28T00:00:00Z,45,50,5,Barack Obama,2014
2014-12-26T00:00:00Z,2014-12-28T00:00:00Z,45,50,5,Barack Obama,2014
2014-12-23T00:00:00Z,2014-12-27T00:00:00Z,46,49,5,Barack Obama,2014
2014-12-23T00:00:00Z,2014-12-27T00:00:00Z,46,49,5,Barack Obama,2014
2014-12-22T00:00:00Z,2014-12-26T00:00:00Z,43,51,6,Barack Obama,2014
2014-12-22T00:00:00Z,2014-12-26T00:00:00Z,43,51,6,Barack Obama,2014
2014-12-21T00:00:00Z,2014-12-23T00:00:00Z,43,50,7,Barack Obama,2014
2014-12-21T00:00:00Z,2014-12-23T00:00:00Z,43,50,7,Barack Obama,2014
2014-12-20T00:00:00Z,2014-12-22T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-20T00:00:00Z,2014-12-22T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-19T00:00:00Z,2014-12-21T00:00:00Z,47,49,4,Barack Obama,2014
2014-12-19T00:00:00Z,2014-12-21T00:00:00Z,47,49,4,Barack Obama,2014
2014-12-18T00:00:00Z,2014-12-20T00:00:00Z,47,49,4,Barack Obama,2014
2014-12-18T00:00:00Z,2014-12-20T00:00:00Z,47,49,4,Barack Obama,2014
2014-12-17T00:00:00Z,2014-12-19T00:00:00Z,45,50,5,Barack Obama,2014
2014-12-17T00:00:00Z,2014-12-19T00:00:00Z,45,50,5,Barack Obama,2014
2014-12-16T00:00:00Z,2014-12-18T00:00:00Z,43,52,5,Barack Obama,2014
2014-12-16T00:00:00Z,2014-12-18T00:00:00Z,43,52,5,Barack Obama,2014
2014-12-15T00:00:00Z,2014-12-17T00:00:00Z,42,52,6,Barack Obama,2014
2014-12-15T00:00:00Z,2014-12-17T00:00:00Z,42,52,6,Barack Obama,2014
2014-12-14T00:00:00Z,2014-12-16T00:00:00Z,42,52,5,Barack Obama,2014
2014-12-14T00:00:00Z,2014-12-16T00:00:00Z,42,52,5,Barack Obama,2014
2014-12-13T00:00:00Z,2014-12-15T00:00:00Z,43,52,5,Barack Obama,2014
2014-12-13T00:00:00Z,2014-12-15T00:00:00Z,43,52,5,Barack Obama,2014
2014-12-12T00:00:00Z,2014-12-14T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-12T00:00:00Z,2014-12-14T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-10T00:00:00Z,2014-12-13T00:00:00Z,43,52,5,Barack Obama,2014
2014-12-10T00:00:00Z,2014-12-13T00:00:00Z,43,52,5,Barack Obama,2014
2014-12-09T00:00:00Z,2014-12-12T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-09T00:00:00Z,2014-12-12T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-08T00:00:00Z,2014-12-10T00:00:00Z,42,53,5,Barack Obama,2014
2014-12-08T00:00:00Z,2014-12-10T00:00:00Z,42,53,5,Barack Obama,2014
2014-12-07T00:00:00Z,2014-12-09T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-07T00:00:00Z,2014-12-09T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-06T00:00:00Z,2014-12-08T00:00:00Z,44,52,4,Barack Obama,2014
2014-12-06T00:00:00Z,2014-12-08T00:00:00Z,44,52,4,Barack Obama,2014
2014-12-05T00:00:00Z,2014-12-07T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-05T00:00:00Z,2014-12-07T00:00:00Z,44,51,5,Barack Obama,2014
2014-12-03T00:00:00Z,2014-12-06T00:00:00Z,43,51,6,Barack Obama,2014
2014-12-03T00:00:00Z,2014-12-06T00:00:00Z,43,51,6,Barack Obama,2014
2014-12-02T00:00:00Z,2014-12-05T00:00:00Z,41,52,7,Barack Obama,2014
2014-12-02T00:00:00Z,2014-12-05T00:00:00Z,41,52,7,Barack Obama,2014
2014-12-01T00:00:00Z,2014-12-03T00:00:00Z,42,52,6,Barack Obama,2014
2014-12-01T00:00:00Z,2014-12-03T00:00:00Z,42,52,6,Barack Obama,2014
2014-11-30T00:00:00Z,2014-12-02T00:00:00Z,41,53,6,Barack Obama,2014
2014-11-30T00:00:00Z,2014-12-02T00:00:00Z,41,53,6,Barack Obama,2014
2014-11-29T00:00:00Z,2014-12-01T00:00:00Z,45,50,5,Barack Obama,2014
2014-11-29T00:00:00Z,2014-12-01T00:00:00Z,45,50,5,Barack Obama,2014
2014-11-28T00:00:00Z,2014-11-30T00:00:00Z,45,50,5,Barack Obama,2014
2014-11-28T00:00:00Z,2014-11-30T00:00:00Z,45,50,5,Barack Obama,2014
2014-11-26T00:00:00Z,2014-11-29T00:00:00Z,44,51,5,Barack Obama,2014
2014-11-26T00:00:00Z,2014-11-29T00:00:00Z,44,51,5,Barack Obama,2014
2014-11-25T00:00:00Z,2014-11-28T00:00:00Z,43,53,4,Barack Obama,2014
2014-11-25T00:00:00Z,2014-11-28T00:00:00Z,43,53,4,Barack Obama,2014
2014-11-24T00:00:00Z,2014-11-26T00:00:00Z,41,54,5,Barack Obama,2014
2014-11-24T00:00:00Z,2014-11-26T00:00:00Z,41,54,5,Barack Obama,2014
2014-11-23T00:00:00Z,2014-11-25T00:00:00Z,44,52,4,Barack Obama,2014
2014-11-23T00:00:00Z,2014-11-25T00:00:00Z,44,52,4,Barack Obama,2014
2014-11-22T00:00:00Z,2014-11-24T00:00:00Z,43,52,5,Barack Obama,2014
2014-11-22T00:00:00Z,2014-11-24T00:00:00Z,43,52,5,Barack Obama,2014
2014-11-21T00:00:00Z,2014-11-23T00:00:00Z,43,52,5,Barack Obama,2014
2014-11-21T00:00:00Z,2014-11-23T00:00:00Z,43,52,5,Barack Obama,2014
2014-11-20T00:00:00Z,2014-11-22T00:00:00Z,42,54,4,Barack Obama,2014
2014-11-20T00:00:00Z,2014-11-22T00:00:00Z,42,54,4,Barack Obama,2014
2014-11-19T00:00:00Z,2014-11-21T00:00:00Z,41,55,4,Barack Obama,2014
2014-11-19T00:00:00Z,2014-11-21T00:00:00Z,41,55,4,Barack Obama,2014
2014-11-18T00:00:00Z,2014-11-20T00:00:00Z,41,54,5,Barack Obama,2014
2014-11-18T00:00:00Z,2014-11-20T00:00:00Z,41,54,5,Barack Obama,2014
2014-11-17T00:00:00Z,2014-11-19T00:00:00Z,42,53,5,Barack Obama,2014
2014-11-17T00:00:00Z,2014-11-19T00:00:00Z,42,53,5,Barack Obama,2014
2014-11-16T00:00:00Z,2014-11-18T00:00:00Z,42,52,6,Barack Obama,2014
2014-11-16T00:00:00Z,2014-11-18T00:00:00Z,42,52,6,Barack Obama,2014
2014-11-15T00:00:00Z,2014-11-17T00:00:00Z,43,51,6,Barack Obama,2014
2014-11-15T00:00:00Z,2014-11-17T00:00:00Z,43,51,6,Barack Obama,2014
2014-11-14T00:00:00Z,2014-11-16T00:00:00Z,44,51,5,Barack Obama,2014
2014-11-14T00:00:00Z,2014-11-16T00:00:00Z,44,51,5,Barack Obama,2014
2014-11-13T00:00:00Z,2014-11-15T00:00:00Z,44,51,5,Barack Obama,2014
2014-11-13T00:00:00Z,2014-11-15T00:00:00Z,44,51,5,Barack Obama,2014
2014-11-12T00:00:00Z,2014-11-14T00:00:00Z,42,53,5,Barack Obama,2014
2014-11-12T00:00:00Z,2014-11-14T00:00:00Z,42,53,5,Barack Obama,2014
2014-11-11T00:00:00Z,2014-11-13T00:00:00Z,42,52,6,Barack Obama,2014
2014-11-11T00:00:00Z,2014-11-13T00:00:00Z,42,52,6,Barack Obama,2014
2014-11-10T00:00:00Z,2014-11-12T00:00:00Z,41,53,6,Barack Obama,2014
2014-11-10T00:00:00Z,2014-11-12T00:00:00Z,41,53,6,Barack Obama,2014
2014-11-09T00:00:00Z,2014-11-11T00:00:00Z,42,52,6,Barack Obama,2014
2014-11-09T00:00:00Z,2014-11-11T00:00:00Z,42,52,6,Barack Obama,2014
2014-11-08T00:00:00Z,2014-11-10T00:00:00Z,39,56,5,Barack Obama,2014
2014-11-08T00:00:00Z,2014-11-10T00:00:00Z,39,56,5,Barack Obama,2014
2014-11-07T00:00:00Z,2014-11-09T00:00:00Z,40,55,5,Barack Obama,2014
2014-11-07T00:00:00Z,2014-11-09T00:00:00Z,40,55,5,Barack Obama,2014
2014-11-06T00:00:00Z,2014-11-08T00:00:00Z,39,56,5,Barack Obama,2014
2014-11-06T00:00:00Z,2014-11-08T00:00:00Z,39,56,5,Barack Obama,2014
2014-11-05T00:00:00Z,2014-11-07T00:00:00Z,40,55,5,Barack Obama,2014
2014-11-05T00:00:00Z,2014-11-07T00:00:00Z,40,55,5,Barack Obama,2014
2014-11-04T00:00:00Z,2014-11-06T00:00:00Z,41,54,5,Barack Obama,2014
2014-11-04T00:00:00Z,2014-11-06T00:00:00Z,41,54,5,Barack Obama,2014
2014-11-03T00:00:00Z,2014-11-05T00:00:00Z,41,53,6,Barack Obama,2014
2014-11-03T00:00:00Z,2014-11-05T00:00:00Z,41,53,6,Barack Obama,2014
2014-11-02T00:00:00Z,2014-11-04T00:00:00Z,43,51,6,Barack Obama,2014
2014-11-02T00:00:00Z,2014-11-04T00:00:00Z,43,51,6,Barack Obama,2014
2014-11-01T00:00:00Z,2014-11-03T00:00:00Z,42,53,5,Barack Obama,2014
2014-11-01T00:00:00Z,2014-11-03T00:00:00Z,42,53,5,Barack Obama,2014
2014-10-30T00:00:00Z,2014-11-02T00:00:00Z,41,54,5,Barack Obama,2014
2014-10-30T00:00:00Z,2014-11-02T00:00:00Z,41,54,5,Barack Obama,2014
2014-10-29T00:00:00Z,2014-11-01T00:00:00Z,40,54,6,Barack Obama,2014
2014-10-29T00:00:00Z,2014-11-01T00:00:00Z,40,54,6,Barack Obama,2014
2014-10-28T00:00:00Z,2014-10-30T00:00:00Z,41,54,5,Barack Obama,2014
2014-10-28T00:00:00Z,2014-10-30T00:00:00Z,41,54,5,Barack Obama,2014
2014-10-27T00:00:00Z,2014-10-29T00:00:00Z,43,52,5,Barack Obama,2014
2014-10-27T00:00:00Z,2014-10-29T00:00:00Z,43,52,5,Barack Obama,2014
2014-10-26T00:00:00Z,2014-10-28T00:00:00Z,42,53,5,Barack Obama,2014
