president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,10/30/2020,7/15/2019,7/18/2019,HarrisX,C,3003,rv,.06340066,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT7Hel8sJr07qRglHPnJVlPRt09PWRdAxMqaypvl1flvzkP-ntLSzAEpKlIBtzbzVTbTVJP-WnJ9ND2/pubhtml/sheet?headers=false&gid=0,58688,99471,7/18/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/17/2019,7/18/2019,YouGov,B,1000,a,.1265911,0,43,50,43.925418,51.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x6tdh2bfle/tabs_Trump_Tweets_20190717.pdf,58690,99473,7/19/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/16/2019,7/19/2019,HarrisX,C,3000,rv,.06308237,0,48,52,43.83127,51.319017,"",T,https://scottrasmussen.com/toplines/,58704,99524,7/22/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/18/2019,7/19/2019,YouGov,B,1000,a,.1265911,0,42,52,42.925418,53.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/99phi78lcx/tabs_Trump_Tweets_20190718.pdf,58709,99552,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/17/2019,7/20/2019,HarrisX,C,3000,rv,.06283268,0,48,52,43.83127,51.319017,"",T,https://scottrasmussen.com/toplines/,58718,99612,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/16/2019,7/22/2019,Ipsos,B-,4436,a,1.1619173,0,43,54,44.17616,52.667619,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2019-08/topline_reuters_race_poll_08_19_2019_with_write_up.pdf,58922,100703,8/19/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/17/2019,7/21/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07351157,0,49,49,43.590449,50.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58705,99526,7/22/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/17/2019,7/20/2019,American Research Group,B,1100,a,1.3950065,0,41,56,43.453103,53.032416,"","",https://americanresearchgroup.com/economy/,58714,99606,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/19/2019,7/21/2019,Morning Consult,B/C,2200,a,.14308,0,42,53,41.447003,54.219806,"","",https://morningconsult.com/wp-content/uploads/2019/07/190727_crosstabs_HOLLYWOOD_Adults_v1_JB.pdf,58716,99608,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/19/2019,7/21/2019,Morning Consult,B/C,2198,a,.14294993,0,38,56,37.447003,57.219806,"","",https://morningconsult.com/wp-content/uploads/2019/07/190734_crosstabs_BUD_LIGHT_Adults_v1_DCS.pdf,58722,99941,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/19/2019,7/20/2019,YouGov,B,1000,a,.12594054,0,41,52,41.925418,53.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vki73wrgsj/tabs_Trump_Tweets_20190719.pdf,58710,99554,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/18/2019,7/21/2019,HarrisX,C,3000,rv,.06156068,0,47,53,42.83127,52.319017,"",T,https://scottrasmussen.com/toplines/,58719,99613,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/18/2019,7/22/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21926618,0,50,49,44.590449,50.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58715,99607,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/20/2019,7/21/2019,YouGov,B,1000,a,.12530154,0,43,51,43.925418,52.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/v03jltp0lu/tabs_Trump_Tweets_20190720.pdf,58711,99556,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/19/2019,7/22/2019,HarrisX,C,3004,rv,.05952577,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTqvtJcIyCcP6vI4yLWjU_OaYqdV9O2mu0qDd1BXmCOv_yLag6e76sCC6pVz8VtZDzMaIfVebFg8zjR/pubhtml/sheet?headers=false&gid=0,58708,99551,7/22/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/18/2019,7/23/2019,Kaiser Family Foundation,"",1196,a,1.8764914,0,44,52,44.72461,50.433129,"","",http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll%E2%80%93July-2019,58760,99850,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/20/2019,7/21/2019,HarrisX,C,1003,rv,.0794998,0,46,54,41.83127,53.319017,"","",https://thehill.com/hilltv/what-americas-thinking/454574-trump-approval-rating-drops-among-minorities-after-go-back,58728,99725,7/24/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/21/2019,7/23/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12169848,0,48,50,42.590449,51.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58727,99724,7/24/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/20/2019,7/23/2019,HarrisX,C,3015,rv,.05799902,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSW2NY6VEHv62Dbu8OJ8gQ5II0mamqbVmVLX0zsgifrQR3xUDiRH4GDdXE7ioSOQgOyuJBmjiL15XKY/pubhtml/sheet?headers=false&gid=0,58724,99636,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/21/2019,7/23/2019,YouGov,B,1500,a,.18701071,0,41,51,41.925418,52.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n0eqovafro/econTabReport.pdf,58726,99643,7/24/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/21/2019,7/23/2019,Fox News,A-,1004,rv,1.6776767,0,46,51,43.9776,51.51412,"","",https://www.foxnews.com/politics/fox-news-poll-7-24,58731,99729,7/24/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/21/2019,7/22/2019,YouGov,B,1000,a,.1246738,0,41,53,41.925418,54.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5qit5lgxp6/tabs_Trump_Tweets_20190721.pdf,58712,99558,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/19/2019,7/26/2019,HarrisX,C,7016,rv,.26243626,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRD0A6iZC-j3oMIXBqCVyBe4nRyEDjjTBMmMgXy3RokATE79iF_u1DIOQKTCsB1vvtP6JLZSjuSWvKA/pubhtml/sheet?headers=false&gid=0,58742,99780,7/27/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/22/2019,7/23/2019,YouGov,B,1000,a,.12530154,0,43,49,43.925418,50.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wfnlq3qleb/tabs_Trump_Tweets_20190722.pdf,58725,99640,7/23/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/15/2019,7/31/2019,Gallup,B,3038,a,1.9474263,0,42,54,42.730184,52.626503,"","",https://news.gallup.com/poll/262694/latest-trump-job-approval-rating.aspx,58811,100131,8/5/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/21/2019,7/24/2019,HarrisX,C,3012,rv,.05633253,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vR_kQ2_m0e6klMMGN4Q0kKcXdq6VjyqYZas2LgzybyhM4JxmUPhQZBz-xjPr6t5CZqyBBFi2USpmnvf/pubhtml/sheet?headers=false&gid=0,58730,99728,7/24/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/9/2019,8/5/2019,The Washington Post/Kaiser Family Foundation,"",2293,a,1.6678929,0,37,63,38.980133,59.553634,"","",https://www.washingtonpost.com/context/washington-post-kaiser-family-foundation-climate-change-survey-july-9-aug-5-2019/601ed8ff-a7c6-4839-b57e-3f5eaa8ed09f/,59562,102652,9/13/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/22/2019,7/24/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12197515,0,48,51,42.590449,52.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58734,99740,7/25/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/18/2019,7/28/2019,GQR Research,B,1700,rv,1.7244596,0,42,54,41.150873,53.753496,"","",https://democracycorps.com/wp-content/uploads/2019/08/Dcorps_July-National-Poll-072819-FQ-1.pdf,58826,100199,8/6/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/22/2019,7/23/2019,Ipsos,B-,1118,a,.3310626,0,41,56,42.17616,54.667619,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2019-07/reuters-core-political-presidential-approval-tracker_-072419.pdf,58729,99726,7/24/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/23/2019,7/24/2019,YouGov,B,1000,a,.12594054,0,41,52,41.925418,53.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/z4rq3fsbc9/tabs_Trump_Tweets_20190723.pdf,58732,99730,7/25/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/23/2019,7/25/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12211665,0,47,51,41.590449,52.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58738,99776,7/26/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/22/2019,7/25/2019,HarrisX,C,3012,rv,0,0,45,55,40.83127,54.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSYK_Nw5rvS5z4bgc3KSpQPbcNBsQwRivWjbiMSjDjr66MinB3cWY39hRslzOVoJs-6F1uffsmL6s5Q/pubhtml/sheet?headers=false&gid=0,58736,99772,7/25/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/25/2019,7/25/2019,Morning Consult,B/C,2202,a,.11387334,0,40,57,39.447003,58.219806,"","",https://morningconsult.com/wp-content/uploads/2019/07/190743_crosstabs_NEW_YEARS_Adults_v1_JB.pdf,58740,99940,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/23/2019,7/26/2019,HarrisX,C,3001,rv,.05570415,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ40YdSR8ndJH4R3PrDmC0nEMCkGDhF9qXbvUMGyIPbLxAIw_wZfSxiNSJGGV_HZ9bENAiQd4lgAF5W/pubhtml/sheet?headers=false&gid=0,58741,99779,7/26/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/24/2019,7/25/2019,YouGov,B,1000,a,.1265911,0,41,54,41.925418,55.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3o6269tapc/tabs_Trump_Tweets_20190724.pdf,58737,99773,7/26/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/24/2019,7/28/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07334107,0,47,52,41.590449,53.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58750,99809,7/29/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/23/2019,7/28/2019,McLaughlin & Associates,C/D,1000,lv,.80509329,0,46,53,42.21476,54.497571,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/07/National-Monthly-Omnibus-July-Release-1.pdf,58778,100053,7/31/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/24/2019,7/27/2019,HarrisX,C,3000,rv,.05531659,0,46,54,41.83127,53.319017,"",T,https://scottrasmussen.com/toplines/,58771,99935,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/25/2019,7/27/2019,Morning Consult,B/C,2201,a,.10480413,0,42,52,41.447003,53.219806,"","",https://morningconsult.com/wp-content/uploads/2019/07/190745_crosstabs_HOLLYWOOD_Adults_v1_JB.pdf,58758,100060,7/31/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/25/2019,7/26/2019,YouGov,B,1000,a,.1265911,0,40,53,40.925418,54.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5lx2ce02id/tabs_Trump_Tweets_20190725.pdf,58743,99781,7/27/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/25/2019,7/29/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21875469,0,47,51,41.590449,52.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58766,99919,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/23/2019,7/31/2019,Morning Consult,B/C,6599,a,.28958059,0,40,55,39.447003,56.219806,"","",https://morningconsult.com/wp-content/uploads/2019/08/190752_crosstabs_EPL_Adults_v3_STACKED_JB.pdf,58895,100470,8/13/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/25/2019,7/28/2019,Quinnipiac University,B+,1306,rv,1.7908409,0,40,54,41.649767,52.767926,"","",https://poll.qu.edu/national/release-detail?ReleaseID=3635,58752,99818,7/29/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/25/2019,7/28/2019,HarrisX,C,3000,rv,.05412934,0,46,54,41.83127,53.319017,"",T,https://scottrasmussen.com/toplines/,58772,99936,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/26/2019,7/27/2019,YouGov,B,1000,a,.12594054,0,43,51,43.925418,52.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1bnk5y50ux/tabs_Trump_Tweets_20190726.pdf,58744,99785,7/28/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/27/2019,7/28/2019,Winston Group,B/C,1000,rv,1.2004694,0,44,50,44.479303,51.84975,"","",https://www.winningtheissues.org/wp-content/uploads/2019/10/Winning-the-Issues-July-I-2019-National-Survey.pdf,66591,124081,5/29/2020,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/27/2019,7/28/2019,YouGov,B,1000,a,.12530154,0,42,53,42.925418,54.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p5jgf8f4ml/tabs_Trump_Tweets_20190727.pdf,58745,99787,7/29/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/26/2019,7/29/2019,HarrisX,C,3002,rv,.05311233,0,47,53,42.83127,52.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSnfgZc4dyh4Xx6oZ67SQXKxc2ICQfCXFkmy0lXqjVetPzGNjKAjoG1q2z9a6BVoF1QEI_wVv7qFDuG/pubhtml/sheet?headers=false&gid=0,58754,99821,7/29/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/27/2019,7/29/2019,Emerson College,A-,1233,rv,1.8037033,0,45.3,46.1,43.954812,48.936031,"","",https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,58759,99849,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/25/2019,8/1/2019,IBD/TIPP,A/B,902,a,1.6217425,0,40,56,41.588446,55.50878,"","",https://www.investors.com/politics/ibdtipp-poll-presidential-approval-direction-of-country/,58803,100105,8/2/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/22/2019,8/4/2019,Pew Research Center,B/C,4175,a,1.712032,0,40,59,41.885058,55.70893,"","",https://www.people-press.org/wp-content/uploads/sites/4/2019/08/PP_2019.08.16_Trump-and-the-Democratic-Primary_FINAL.pdf,58917,100683,8/16/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/27/2019,7/30/2019,HarrisX,C,3003,rv,.05213446,0,47,53,42.83127,52.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQBETd8DJxCxki9bphei-8yx3mzOKJPlhgdCUg6yImplvl5xP4CzaLS114X7uQWp0Vlrzlg70qB83by/pubhtml/sheet?headers=false&gid=0,58773,99939,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/28/2019,7/30/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12141432,0,47,52,41.590449,53.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58776,99946,7/31/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/27/2019,7/30/2019,YouGov Blue,"",1009,rv,.84138054,0,43,55,42.806483,54.513387,"","",https://s3.amazonaws.com/s3.boldprogressives.org/images/PCI_July_2019_Poll_Results.pdf,58790,100074,8/2/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/27/2019,7/30/2019,YouGov,B,1500,a,.18701071,0,41,52,41.925418,53.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hash0nbry8/econTabReport.pdf,58777,99947,7/31/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/28/2019,7/29/2019,YouGov,B,1000,a,.1246738,0,44,52,44.925418,53.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/el904whmcw/tabs_Trump_Tweets_20190728.pdf,58768,99923,7/30/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/29/2019,7/30/2019,Ipsos,B-,1115,a,.42607883,0,39,57,40.17616,55.667619,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2019-07/2019_reuters_tracking_-_core_political_party_strength_matchups_07_31_2019.pdf,58780,100058,7/31/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/28/2019,7/31/2019,HarrisX,C,3003,rv,.05111427,0,47,53,42.83127,52.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQNF1xgPmqvCJo1dfPncb1Utf-Zil4QoEla88pCi2OQd3JAZqzGU6bVVo2hda5KChtl0tC076qizxfy/pubhtml/sheet?headers=false&gid=0,58781,100061,7/31/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/29/2019,7/31/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12188094,0,48,51,42.590449,52.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58785,100067,8/1/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/29/2019,7/30/2019,YouGov,B,1000,a,.12530154,0,46,48,46.925418,49.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xxao0c75e5/tabs_Trump_Tweets_20190729.pdf,58786,100068,8/1/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/26/2019,8/2/2019,HarrisX,C,7004,rv,.23843114,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTQcO1Y0ko3e7KyuLvPHEtJkgbkAO7aQj15vo0EqX6jJeWAZCtzrWSywRz09s2rE925Q2v9_49IbtSN/pubhtml/sheet?headers=false&gid=0,58809,100127,8/5/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/30/2019,7/31/2019,YouGov,B,1000,a,.12594054,0,40,53,40.925418,54.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dk98v0rdxc/tabs_Trump_Tweets_20190730.pdf,58787,100070,8/1/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/29/2019,8/1/2019,HarrisX,C,3000,rv,0,0,47,53,42.83127,52.319017,"",T,https://scottrasmussen.com/toplines/,58791,100075,8/2/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/30/2019,8/1/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12211665,0,48,50,42.590449,51.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58794,100080,8/2/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/31/2019,8/1/2019,Harris Poll,C,2214,rv,.15036609,0,45,55,40.83127,54.319017,"","",https://harvardharrispoll.com/wp-content/uploads/2019/08/HHP_July2019_Topline_RegisteredVoters.pdf,58804,100106,8/2/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/30/2019,8/2/2019,HarrisX,C,3000,rv,.05093702,0,46,54,41.83127,53.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRDKf9SnedTvuVhA6SiKjWjSAVsFpGUqLg3bvfYbJxp9aL4iQ0xitDaDty9IGErOmtyHW2UWz8wy-z4/pubhtml/sheet?headers=false&gid=0,58805,100108,8/2/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/1/2019,YouGov,B,1000,a,.1265911,0,43,52,43.925418,53.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vbn7pmkzqv/tabs_Trump_Tweets_20190731.pdf,58792,100076,8/2/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/3/2019,Morning Consult,B/C,2200,a,.05951176,0,43,52,42.447003,53.219806,"","",https://morningconsult.com/wp-content/uploads/2019/08/190809_crosstabs_BACK_TO_SCHOOL_Adults_v3_JB-1.pdf,58828,100206,8/6/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/31/2019,8/3/2019,HarrisX,C,3000,rv,.05143333,0,46,54,41.83127,53.319017,"",T,https://scottrasmussen.com/toplines/,58813,100133,8/5/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/31/2019,8/4/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0733036,0,48,50,42.590449,51.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58812,100132,8/5/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/3/2019,Morning Consult,B/C,2200,a,.05951176,0,43,52,42.447003,53.219806,"","",https://morningconsult.com/wp-content/uploads/2019/08/190801_crosstabs_THE_OCHO_Adults_v1_JB.pdf,58818,100196,8/6/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/2/2019,YouGov,B,1000,a,.1265911,0,41,53,41.925418,54.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2lu7hdgszl/tabs_Trump_Tweets_20190801.pdf,58807,100122,8/3/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/3/2019,Morning Consult,B/C,2200,a,.05951176,0,39,56,38.447003,57.219806,"","",https://morningconsult.com/wp-content/uploads/2019/08/190810_crosstabs_HOLLYWOOD_Adults_v1_JB.pdf,58890,100459,8/13/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/5/2019,Ipsos,B-,2129,a,.83718177,0,41,54,42.17616,52.667619,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2019-08/2019_reuters_tracking_-_core_political_democratic_primary_tracker_08_07_2019.pdf,58824,100326,8/7/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/4/2019,HarrisX,C,3000,rv,.05140058,0,47,53,42.83127,52.319017,"",T,https://scottrasmussen.com/toplines/,58814,100135,8/5/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/5/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,49,49,43.590449,50.525743,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,58822,100186,8/6/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/2/2019,8/3/2019,YouGov,B,1000,a,.12594054,0,44,50,44.925418,51.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f1c0wokta6/tabs_Trump_Tweets_20190802.pdf,58808,100125,8/4/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,7/31/2019,8/6/2019,Morning Consult,B/C,31920,lv,.11443818,0,40,53,39.447003,54.219806,"",T,https://morningconsult.com/form/global-leader-approval/,68989,128833,9/10/2020,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/1/2019,8/7/2019,Morning Consult,B/C,31920,lv,.10681296,0,40,53,39.447003,54.219806,"",T,https://morningconsult.com/form/global-leader-approval/,68990,128834,9/10/2020,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/3/2019,8/4/2019,YouGov,B,1000,a,.12530154,0,41,52,41.925418,53.83552,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nfyoemm74i/tabs_Trump_Tweets_20190803.pdf,58810,100128,8/5/2019,19:37:32 30 Oct 2020
Donald Trump,All polls,10/30/2020,8/2/2019,8/5/2019,HarrisX,C,3001,rv,.05090809,0,47,53,42.83127,52.319017,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ14rJzQ8d14i64jkZtNd9Un1F6Zo2iR0a6gswuaqakiH5ugMxkTe-Uw4Ig0z8Hfrq9VIgVZNV4hKLf/pubhtml/sheet?headers=false&gid=0,58815,100141,8/5/2019,19:37:32 30 Oct 2020
